Well_Name,depth_m,Facies,Porosity,reflection_strength,instantaneous_phase,instantaneous_frequency,instantaneous_amplitude,rms_attribute,discontinuity,sweetness,thin_bed_indicator,relative_amp_change_x,relative_amp_change_y
C6,1793.913,NA,NA,1701.9917,22.942795,0.0014319498,1439.2473,1573.678,36.638325,15819.691,-0.00858639,0.07169146,0.15992297
C6,1798.204,NA,NA,1244.2982,25.154812,0.004897002,923.5206,1432.1381,36.428143,11121.238,-0.0021844618,0.09463438,0.2649819
C6,1802.495,NA,NA,987.3876,12.719507,-0.002817179,625.9862,1335.5365,35.94823,8645.563,-0.009057304,0.038444094,0.08178433
C6,1806.786,NA,NA,1181.1682,8.36764,0.011045533,903.6851,1362.0024,37.206112,10714.668,0.0032830571,-0.08181831,0.009182956
C6,1811.077,NA,NA,1690.7771,5.4303355,0.013916254,1558.261,1457.6155,41.316128,15382.052,0.0029176457,-0.13755682,-0.09849122
C6,1815.368,NA,NA,2396.6816,26.927605,0.01942571,1974.8094,1546.8267,42.637375,21408.963,0.004852077,-0.15848319,-0.107474245
C6,1819.6589999999999,NA,NA,2907.201,56.93567,0.020111008,1538.4254,1620.4609,39.475784,25530.654,0.002789468,-0.19520487,-0.045886092
C6,1823.9499999999998,NA,NA,3102.8838,88.00234,0.01990147,229.2734,1681.4213,37.629593,26978.719,0.0012763726,-0.099545375,0.024899296
C6,1828.241,NA,NA,3008.0537,118.745346,0.019197749,-1238.5636,1724.7947,35.059494,25869.021,0.00060878485,-0.032887407,0.09789864
C6,1832.532,NA,NA,2665.8987,108.40126,0.017719984,-2111.3315,1739.13,32.571453,22574.404,0.00035707912,0.03857313,0.18702568
C6,1836.8229999999999,NA,NA,2151.3445,15.774382,0.014327299,-2012.1534,1705.9679,31.275604,17964.383,-0.00089905807,0.12379103,0.3402566
C6,1841.114,NA,NA,1622.5732,-62.093376,0.01524256,-1258.3993,1610.6998,32.645443,13535.691,0.0020459257,0.24762304,0.20368862
C6,1845.405,NA,NA,1274.2802,-38.547283,-0.001903349,-683.16583,1455.4202,35.305893,10646.817,-0.014096854,0.29060182,0.032981053
C6,1849.696,NA,NA,1114.6742,-1.4874997,0.015545716,-603.82336,1267.0493,34.495102,9059.981,0.0028333273,0.32166272,0.010961956
C6,1853.987,NA,NA,1351.2826,22.5269,0.018473305,-921.1935,1113.9629,30.073713,10339.28,0.0038558478,0.32035244,0.11352735
C6,1858.278,NA,NA,1639.5781,-68.93627,0.019910816,-1060.043,1087.2285,23.8216,12195.556,0.0026840891,0.27205354,0.10813618
C6,1862.569,NA,NA,1833.9227,-118.17883,0.021103583,-623.65894,1190.0319,19.448706,13518.048,0.0014513542,0.21003516,0.12991217
C6,1866.86,NA,NA,2042.7224,-85.57887,0.022110207,268.9447,1374.0592,19.263657,15099.208,0.0009899074,0.12040538,0.15632719
C6,1871.1509999999998,NA,NA,2253.9001,-51.423904,0.022863941,1419.4116,1609.5015,21.158438,16810.365,0.0011552088,0.07186018,0.1676334
C6,1875.442,NA,NA,2463.1526,-16.104603,0.021990897,2193.0015,1825.6738,20.887499,18475.023,0.000119361925,0.018270174,0.14764875
C6,1879.733,1.0,0.16982337720000001,2726.4614,17.86605,0.021475894,2331.8508,1952.2163,18.190731,20472.883,-0.00023006795,-0.056020975,0.12837845
C6,1884.024,1.0,0.1699529209999998,3075.7039,51.041153,0.021281479,1716.9462,2006.6304,15.634975,22945.643,-3.894355e-05,-0.110487565,0.08796848
C6,1888.315,0.0,0.1702377660000001,3393.073,83.91593,0.020417685,308.616,2084.3472,14.244304,25073.234,-0.000385374,-0.15389949,0.052624438
C6,1892.606,1.0,0.1760074213999996,3631.6455,115.45635,0.020273214,-1456.7556,2256.9885,14.235779,27204.81,0.00011321801,-0.18636009,0.036076147
C6,1896.897,2.0,0.19637449700000037,3737.8584,146.7736,0.019300645,-2865.086,2480.903,15.614125,28334.383,4.9634662e-05,-0.20735672,0.0010446177
C6,1901.1879999999999,3.0,0.1911192224000001,3632.1948,56.58847,0.018165115,-3301.4697,2644.6267,18.86844,27600.66,0.00021098007,-0.22662269,-0.018777741
C6,1905.4789999999998,2.0,0.18676014120000026,3353.86,-75.35079,0.015971484,-2706.4011,2660.461,22.977802,25790.932,-0.00019723034,-0.22765368,-0.0420088
C6,1909.77,0.0,0.1615677606000004,2918.5378,-90.67867,0.01203351,-1595.605,2499.13,25.216927,22961.58,-0.0021427532,-0.22426292,-0.087558955
C6,1914.061,0.0,0.18298669760000003,2511.9214,-72.089806,0.011767608,-742.67267,2199.986,25.059738,20341.89,-0.00093973865,-0.20367251,-0.16501753
C6,1918.3519999999999,1.0,0.1801259064000002,2276.247,-93.91166,0.004483174,-524.4808,1858.4113,25.294546,18819.164,-0.007838771,-0.14566721,-0.2880646
C6,1922.643,1.0,0.1698682596000008,2254.8062,-66.98624,0.016966332,-663.3302,1576.2231,28.072048,18892.328,0.003852551,-0.0631086,-0.41677296
C6,1926.934,1.0,0.18898148939999992,2504.9722,-80.77733,0.01697268,-623.65894,1431.7933,32.49178,20712.367,0.0023679207,0.026283026,-0.44682482
C6,1931.225,0.0,0.1796291382,2775.8403,-54.558613,0.018819494,-8.754205,1479.821,34.07957,22651.46,0.00282998,0.118762866,-0.46878454
C6,1935.516,1.0,0.17295685180000003,2926.226,-65.48701,0.017422505,1022.6989,1666.0099,32.431633,24442.902,0.0008155176,0.2596092,-0.46958357
C6,1939.8069999999998,2.0,0.18452074100000046,2968.3916,-58.573425,0.015904553,1935.1382,1909.2405,32.603867,26073.953,-0.00018126468,0.27992776,-0.32805043
C6,1944.098,1.0,0.17720885659999996,2901.0754,-34.004707,0.014088313,2391.358,2131.745,33.369022,26081.809,-0.00072268944,0.2756456,-0.17901114
C6,1948.3890000000001,1.0,0.15336682779999888,2731.734,-12.241647,0.013411775,2292.1794,2256.2764,34.30304,24818.96,-0.00020050684,0.19964069,-0.032692406
C6,1952.6799999999998,1.0,0.0919000341999995,2509.1033,8.476326,0.0072184023,1895.467,2249.3865,35.50733,22876.256,-0.005796847,0.045958146,0.15009983
C6,1956.971,2.0,0.09031060920000049,2383.626,19.627022,0.014461479,1538.4254,2130.1274,36.40357,22068.338,0.0013816315,-0.060103655,0.25582597
C6,1961.262,1.0,0.10560828640000028,2348.3738,41.966537,0.0159606,1240.8909,1941.1992,36.937347,22407.33,0.0026021407,-0.21114257,0.29447043
C6,1965.5529999999999,2.0,0.11335286239999999,2189.8057,66.62184,0.016620405,923.5208,1716.315,38.137924,21661.309,0.0032944717,-0.37160465,0.17634696
C6,1969.844,1.0,0.08745239819999913,1913.7502,52.29638,0.01073109,764.8356,1505.3589,40.866184,19471.357,-0.00198635,-0.4822005,-0.0014993349
C6,1974.135,1.0,0.09049921780000063,1652.7236,48.873337,0.009454393,725.1643,1334.466,44.730595,16859.355,-0.0022478895,-0.4730322,-0.04941604
C6,1978.426,1.0,0.09264347939999976,1567.0321,63.478107,0.008685716,784.67126,1190.7043,46.67393,15574.286,-0.002273494,-0.30126652,-0.23786362
C6,1982.717,1.0,0.10391418060000214,1816.4109,56.895454,0.010533866,784.67114,1104.0887,39.279358,17451.018,-0.0005404023,-0.23344453,-0.04590972
C6,1987.0079999999998,1.0,0.08699946580000119,2082.5808,73.16774,0.012526435,487.13666,1095.3726,32.13609,19658.191,0.0006208988,-0.2463461,-0.03517111
C6,1991.299,1.0,0.09313150180000006,2375.6968,72.51809,0.015941495,-107.93237,1187.4948,31.615993,22471.629,0.0031296469,-0.24614675,-0.09967399
C6,1995.59,2.0,0.09727865500000007,2630.9475,97.14387,0.014907609,-802.17957,1394.3608,29.97538,24667.275,0.0017097414,-0.22251225,-0.08748436
C6,1999.8809999999999,0.0,0.054286996600000366,2802.951,120.17254,0.012125943,-1397.2487,1668.1434,27.840446,25542.209,-0.0007384664,-0.19739376,-0.13060325
C6,2004.172,0.0,0.013802165199997598,2811.7952,98.90421,0.010753057,-1754.29,1978.3661,26.866638,25225.213,-0.001295429,-0.14575559,-0.1411434
C6,2008.463,0.0,0.0,2826.5059,35.515114,0.010009968,-2012.1534,2280.2935,27.57972,26540.625,-0.0013066847,-0.089588135,-0.14359467
C6,2012.754,0.0,0.05154386619999999,2903.7744,10.978112,0.009461757,-2369.1948,2513.5522,29.18516,28477.643,-0.0016915665,-0.070578896,-0.057766173
C6,2017.045,0.0,0.05045752960000424,3027.4072,65.59425,0.011793414,-2627.058,2637.3792,29.694994,28982.098,0.00019092788,-0.016673407,0.06844539
C6,2021.336,0.0,0.018065195400000716,3273.6863,-36.18775,0.014534364,-2726.236,2642.626,28.137877,29934.195,0.0020570525,0.05138503,0.12633276
C6,2025.627,0.0,0.02424265079999916,3431.8794,-93.73564,0.013987806,-2250.1812,2524.8003,26.414898,29626.715,0.00028263777,0.20918332,0.17846067
C6,2029.9180000000001,0.0,0.026319813999997204,3435.4302,-112.127846,0.0132323885,-1298.0707,2297.1028,26.942362,28386.0,-0.0018203357,0.3531096,0.22414488
C6,2034.2089999999998,0.0,0.00043759660000236913,3389.2078,-91.68698,0.01851446,-127.76801,2039.1099,29.004995,26724.484,0.0027353663,0.4259028,0.1361867
C6,2038.5,0.0,0.0005748677999997536,3216.647,-63.086582,0.021471988,923.52075,1863.228,32.182655,24904.596,0.0057040807,0.43017903,-0.0067352187
C6,2042.791,0.0,0.0078305874000033,2832.8223,-29.917519,0.014532302,1498.7542,1820.801,38.50065,21915.021,-0.0012451853,0.37998605,-0.119207434
C6,2047.0819999999999,0.0,0.014142217599999203,2331.9763,12.531402,0.001985821,1399.576,1849.3022,43.30148,17942.648,-0.01413102,0.32422522,-0.12446305
C6,2051.373,0.0,0.0,2108.8076,-24.400978,0.026083892,725.1643,1885.8845,40.73303,15750.637,0.009225106,0.22256552,-0.010359976
C6,2055.6639999999998,0.0,0.015379074800000109,2134.331,-4.10763,0.024141794,11.081475,1969.0089,31.073538,15472.234,0.006059366,0.107070655,0.20595577
C6,2059.955,0.0,0.06116229319999998,2519.6262,-46.814346,0.01424541,-167.43924,2189.9995,25.554996,18312.518,-0.005199969,-0.14883786,0.31272063
C6,2064.246,0.0,0.014988267400000114,3352.3613,-84.80862,0.023186468,745.0,2646.3271,26.677134,24823.945,0.0028719448,-0.245251,0.42921007
C6,2068.537,0.0,0.0,4516.7427,-48.99108,0.02043192,2569.8784,3316.911,29.221727,33704.742,5.401746e-05,-0.13265157,0.2811659
C6,2072.828,0.0,0.030344331599999164,5561.6543,-17.428669,0.020168958,4434.428,3971.1133,29.656637,41463.453,-1.4212687e-05,-0.077151984,0.19232409
C6,2077.1189999999997,0.0,0.01352039240000327,6407.998,13.7275305,0.01999562,5227.8535,4388.472,27.931763,47351.87,-6.52864e-05,-0.03973055,0.12831837
C6,2081.41,0.0,0.0027260137999995885,6945.625,44.615963,0.019652443,4255.908,4517.3833,25.405628,50802.695,-1.5654918e-05,-0.012293656,0.07258797
C6,2085.701,0.0,0.0,7137.0825,74.97427,0.019074222,1736.782,4447.533,22.80809,51903.74,4.99692e-05,0.012421979,0.023016294
C6,2089.992,0.0,0.03413223819999562,6992.422,104.43936,0.01820721,-1298.0706,4335.864,20.568748,50706.484,-3.0062627e-05,0.03484583,-0.025388505
C6,2094.283,3.0,0.11592890239999996,6561.5903,92.56514,0.016622592,-3678.3467,4316.6147,20.202991,47481.06,-0.0006745592,0.052844524,-0.074275546
C6,2098.574,2.0,0.12388504060000104,5999.382,78.24305,0.015444275,-4808.9785,4404.2515,22.958523,42914.883,-0.0009386859,0.055250805,-0.10447592
C6,2102.865,2.0,0.12947377180000005,5512.7163,-17.899248,0.014549417,-4927.992,4465.702,26.548515,39083.043,-0.001194411,0.0309142,-0.13664311
C6,2107.156,2.0,0.10937949419999979,5124.869,-75.4239,0.014518306,-4352.759,4325.8755,26.45922,36532.65,-0.0010823483,-0.014748256,-0.1964568
C6,2111.447,0.0,0.09733106220000055,4944.6035,-132.99658,0.01604927,-3281.6338,3937.995,21.841963,35624.42,-2.1916348e-05,-0.066956334,-0.23335163
C6,2115.738,2.0,0.08572833499999989,4834.108,-108.204315,0.017243197,-1635.2764,3443.5415,17.120234,35038.88,0.0001406648,-0.1173225,-0.18883365
C6,2120.029,2.0,0.09672549019999996,4726.2056,-81.56772,0.0193985,288.78036,3042.5627,15.933452,34319.484,0.00089294213,-0.13169521,-0.20266339
C6,2124.3199999999997,3.0,0.0955927484000002,4586.733,-51.6017,0.021280602,2173.1658,2850.7527,17.604904,33258.58,0.0015093479,-0.117317066,-0.24152848
C6,2128.611,2.0,0.0871358474000001,4221.0435,-18.728273,0.022435665,3224.4546,2838.71,20.161829,30473.945,0.0021706794,-0.07875909,-0.2981044
C6,2132.902,1.0,0.08854972579999991,3695.52,15.929445,0.023682587,2986.4268,2843.4736,24.046047,26592.156,0.003759334,-0.0054025385,-0.39393407
C6,2137.193,2.0,0.09319796420000005,3064.0386,52.51336,0.014057885,1954.9738,2708.5322,28.127707,22075.326,-0.004874377,0.098979555,-0.54638755
C6,2141.484,2.0,0.09586729839999991,2470.0444,14.229418,0.014304406,883.84937,2400.0042,29.531189,17816.35,-0.0033610323,0.15685672,-0.6033642
C6,2145.775,0.0,0.06299399739999999,2133.1558,16.32629,0.02120795,447.46542,2005.0109,28.377687,15181.355,0.004377712,0.08055213,-0.39850047
C6,2150.066,0.0,0.07569813039999976,1959.6052,9.087479,0.010371448,685.493,1636.4165,27.00405,13716.424,-0.0065634833,-0.05541648,-0.25331166
C6,2154.357,0.0,0.06789197159999974,2044.8119,45.10888,0.019448467,784.6712,1386.6833,28.593746,14146.311,0.0013729014,-0.06630031,-0.16948801
C6,2158.648,0.0,0.0649133437999998,2156.224,75.152084,0.021605432,368.1229,1342.8032,31.478096,14834.1455,0.001606519,-0.10212488,-0.12252368
C6,2162.939,0.0,0.06910271999999991,2194.9934,108.52729,0.023592653,-683.16583,1424.6165,34.450428,15173.297,0.0011315721,-0.17653577,-0.15139577
C6,2167.23,0.0,0.07412406599999985,2045.5034,144.97227,0.025702799,-1595.605,1476.4615,33.60698,14295.531,0.0006361088,-0.266612,-0.21543905
C6,2171.5209999999997,0.0,0.08355475719999879,1859.4872,-55.32306,0.031205662,-1714.619,1446.8335,30.044067,13173.98,0.004329275,-0.33744642,-0.29810154
C6,2175.812,1.0,0.10572364059999993,1720.0251,-127.11781,0.03177276,-941.02905,1378.0236,27.786871,12318.022,0.0045789797,-0.29182053,-0.351655
C6,2180.103,2.0,0.10852706439999796,1708.9492,-78.03652,0.02569866,209.4378,1333.2933,26.501245,12202.2295,-0.00023448048,-0.24247922,-0.32058185
C6,2184.3940000000002,2.0,0.0994427676000029,1827.8081,-38.33826,0.020578824,1141.7126,1342.7015,25.29483,12992.99,-0.002808894,-0.16609444,-0.25664395
C6,2188.685,2.0,0.10003903139999987,1926.2115,-6.548919,0.016785912,1558.2611,1413.149,26.668694,13754.061,-0.0035549095,-0.09152182,-0.20274597
C6,2192.976,0.0,0.0968371184,2085.209,19.381285,0.0154490685,1617.7681,1498.7423,27.672783,15025.441,-0.0023126872,-0.0136607755,-0.032599553
C6,2197.267,1.0,0.10043108400000018,2288.012,43.246387,0.014194235,1439.2473,1539.0387,24.485115,16664.049,-0.0020649424,0.042427856,0.07776192
C6,2201.558,0.0,0.0882864033999999,2544.774,65.17307,0.015319382,1002.8633,1568.4657,19.757942,18710.014,-0.0004831027,0.09726861,0.10931269
C6,2205.849,2.0,0.10913959919999978,2894.106,88.837845,0.01641988,149.93088,1686.1514,16.480219,21398.535,0.0004546767,0.12447818,0.14286746
C6,2210.14,0.0,0.11186389440000011,3199.807,114.20261,0.017479682,-1099.7142,1922.5591,15.696019,23784.465,0.0011970279,0.15017141,0.18054016
C6,2214.431,2.0,0.09628096739999953,3399.1826,101.20452,0.017275166,-2389.0305,2222.0652,17.042753,25460.557,0.0008896708,0.16721065,0.19390273
C6,2218.7219999999998,0.0,0.06015071400000188,3353.5642,47.89052,0.015569817,-3023.7708,2478.1252,19.515385,25438.008,-0.00043007307,0.17650267,0.22306329
C6,2223.013,0.0,0.05851743619999996,3252.2688,-88.05786,0.015760994,-2964.2642,2587.4585,21.800154,25123.367,0.00071497733,0.19704278,0.21145235
C6,2227.304,0.0,0.0511119624000041,3065.0305,-103.710915,0.013109556,-2349.3594,2498.3608,22.540379,24025.342,-0.0006481244,0.22096378,0.18260449
C6,2231.5950000000003,0.0,0.035083436400000466,2852.003,-123.459785,0.010442428,-1555.934,2236.9685,21.515818,22446.293,-0.002150738,0.27341503,0.15806645
C6,2235.886,0.0,0.0066206828000025305,2777.5107,-107.32874,0.0091893505,-802.1796,1924.6178,20.791271,21814.152,-0.0028121562,0.3384966,0.107962
C6,2240.177,0.0,0.049065845200014516,2840.9448,-93.1334,0.012148906,-8.754205,1756.1248,21.982231,22210.732,-0.00010959448,0.38592514,0.07737965
C6,2244.468,0.0,0.048578365000000893,3091.0537,-74.36625,0.0140297,1002.8633,1862.3499,25.398842,24439.17,0.0006890724,0.4380814,0.051321372
C6,2248.759,0.0,0.08021388839999664,3281.346,-52.69373,0.016182607,2014.481,2172.7566,30.13988,26331.316,0.0013041877,0.41990066,0.06622521
C6,2253.05,0.0,0.03532340720000536,3565.7715,-27.695492,0.018531956,2807.9062,2520.0486,33.541172,28459.922,0.002183596,0.2714295,0.052659538
C6,2257.341,0.0,0.04801364399999998,3709.8933,0.93193096,0.018034084,3026.0981,2750.3525,34.59145,29426.633,0.0006324816,0.13543545,0.05177278
C6,2261.632,0.0,0.03980564099999615,3735.48,28.790262,0.018562041,2530.2073,2792.9224,33.527725,29361.43,0.0005459675,0.0150630735,0.03796641
C6,2265.923,0.0,0.04644010619999741,3685.7126,57.464157,0.017849678,1558.2611,2661.2378,31.711143,28780.916,-0.0004641598,-0.07289699,0.021992339
C6,2270.214,2.0,0.11303539660000005,3540.787,85.03763,0.018741554,407.79428,2425.9243,30.893198,27448.07,0.00028126704,-0.15415652,0.006186353
C6,2274.505,2.0,0.1201627733999994,3393.5376,73.98884,0.018999346,-722.83716,2191.8215,31.616768,26135.514,0.00038692163,-0.19006819,-0.024478754
C6,2278.796,1.0,0.11875747739999992,3070.755,63.338257,0.018095192,-1417.0844,2065.1367,32.547905,23442.906,-0.0007689228,-0.21448599,-0.04356673
C6,2283.087,2.0,0.1271678725999998,2854.5088,51.291,0.01980554,-1674.9476,2061.745,32.553707,21615.309,0.0005757561,-0.23400821,-0.092190236
C6,2287.3779999999997,2.0,0.11424102519999987,2598.56,1.8857956,0.019082587,-1615.4407,2086.4546,33.89556,19538.906,-0.0006243882,-0.26147163,-0.1199148
C6,2291.669,2.0,0.12252554799999998,2385.2212,11.3638115,0.021981318,-1357.5775,2038.2539,35.301285,17894.055,0.0016552325,-0.40947342,-0.15635613
C6,2295.96,2.0,0.12206728680000023,2318.1572,-74.680336,0.01967007,-1119.5498,1889.1595,32.032272,17463.143,-0.0013375593,-0.24587446,-0.19080059
C6,2300.251,2.0,0.10766515419999696,2324.563,-44.294796,0.023413766,-861.6865,1714.0269,25.621086,17612.023,0.0020388572,-0.22515027,-0.18770848
C6,2304.542,0.0,0.09975538640000002,2489.0696,-48.126144,0.022756387,-345.96002,1659.7355,22.43702,19145.072,0.0015710826,-0.24859558,-0.23294194
C6,2308.833,0.0,0.07602794479999997,2528.22,-52.972992,0.021921443,625.98627,1805.0142,22.188652,19670.24,0.0013527217,-0.2892369,-0.1400093
C6,2313.124,3.0,0.09517278820000062,2802.1138,-59.109627,0.013595956,1816.1243,2101.38,22.257471,22098.691,-0.00608251,-0.28218806,-0.14696662
C6,2317.415,0.0,0.08034941040000033,3104.6858,-18.10714,0.02077637,2907.0847,2402.208,20.943333,24552.715,0.0021181905,-0.26266134,-0.0016409026
C6,2321.706,1.0,0.10606010900000058,3490.8242,13.98737,0.018708754,3184.783,2555.6028,19.398853,27206.799,0.0010754263,-0.20960304,0.1359833
C6,2325.997,1.0,0.09808001100000005,3807.999,42.887897,0.014978359,2510.3716,2514.4888,18.688442,30239.117,-0.0016065427,-0.16548872,0.23989326
C6,2330.288,1.0,0.09641182379999987,3924.388,66.02587,0.01558687,1181.3839,2342.8665,17.49585,31808.094,0.00019919264,-0.14079589,0.32677868
C6,2334.5789999999997,1.0,0.09223421280000044,4004.5425,90.10384,0.012525504,-385.6313,2162.6526,15.647483,32983.74,-0.0013920156,-0.10494566,0.33363062
C6,2338.87,1.0,0.08974051220000007,3685.552,109.45274,0.011380161,-1555.9341,2091.4338,14.402391,30892.07,-0.001115981,-0.0602519,0.35756683
C6,2343.161,3.0,0.09027852380000059,3615.1614,127.032364,0.011100859,-2270.0166,2178.6912,15.915527,31539.146,-0.00037409918,0.008993996,0.24864891
C6,2347.452,2.0,0.10891827959999932,3155.4902,144.18053,0.0072516287,-2488.2087,2383.678,19.450678,28776.475,-0.00367595,0.040733177,0.24259755
C6,2351.743,0.0,0.0876567999999998,3171.093,75.38255,0.0141789,-2567.5515,2589.632,20.393288,30713.572,0.0035335347,0.057236433,0.07896296
C6,2356.034,1.0,0.09602067139999948,2833.0364,-22.714447,0.008127152,-2567.5513,2662.2124,19.044308,29271.021,-0.0018386729,0.006351153,-0.012442642
C6,2360.325,0.0,0.08339998219999961,2811.4365,-50.15995,0.015808288,-2488.2087,2545.8503,16.983805,31019.023,0.007332148,-0.10038403,-0.25183064
C6,2364.616,1.0,0.09219761559999985,3178.0015,-85.73994,0.0,-2270.0166,2259.063,15.099148,36320.062,-0.006251918,-0.13064915,-0.33189854
C7,1394.85,NA,NA,1311.3212,38.2704,-0.004850816,-345.96005,1098.555,29.536743,13076.7,-0.010105587,0.16893847,-0.4971268
C7,1399.1409999999998,NA,NA,2044.2303,30.77706,0.027885258,487.13663,1446.0201,37.09271,21744.736,0.018583825,-0.039944213,0.108003534
C7,1403.432,NA,NA,2364.6194,13.853091,0.012302493,1201.2196,1696.0884,39.988483,23888.31,-0.0008852151,0.059420664,-0.071075715
C7,1407.723,NA,NA,2517.7876,32.8575,0.020123258,1498.754,1807.2025,45.208233,23754.701,0.004114037,0.03139015,-0.24795727
C7,1412.014,NA,NA,2841.1711,3.9430988,0.016885867,1320.2334,1797.5367,52.630596,25126.24,-0.00066058215,0.096571326,-0.37965906
C7,1416.3049999999998,NA,NA,2888.0461,30.027708,0.01656366,606.1506,1773.6693,54.135468,24130.225,-0.0018346523,0.13229473,-0.3843951
C7,1420.596,NA,NA,3052.2578,55.614582,0.01859918,-673.24805,1834.7086,55.247433,24366.053,-0.0011262354,0.18108451,-0.29963592
C7,1424.887,NA,NA,3052.3643,84.34585,0.023743188,-2131.1672,1967.8558,57.334972,23640.602,0.001937448,0.16221178,-0.14344497
C7,1429.1779999999999,NA,NA,3050.237,61.023388,0.026966736,-2815.4968,2125.2031,52.306854,23371.959,0.0028457686,0.0699054,-0.059522074
C7,1433.4689999999998,NA,NA,3063.1912,-137.31947,0.02816314,-2101.4138,2288.661,43.77509,23602.64,0.0020019943,-0.06310594,-0.033478975
C7,1437.76,NA,NA,3206.133,-93.814186,0.029452676,-137.68584,2464.532,41.0412,24747.916,0.002113444,-0.2878492,-0.037312705
